id,name,set,setId,date,circulation
13abe3e9-63f4-40ee-bdfe-40cbe0c72a3b,Julius Randle,Early Adopters,28eddc41-6a11-4ff8-8ec6-15041aa01e80,2019-11-30T00:30:00Z,1325
524b9ee2-36aa-4955-9c3c-b6343c2744af,Collin Sexton,Metallic Gold LE,33a4a3a3-a32c-4925-a4e8-7d24e56b105e,2020-12-28T00:30:00Z,499
b2afd92f-bcf5-494f-9b05-b5a50165d106,Kristaps Porziņģis,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-12-15T01:30:00Z,150
e8b1c258-b832-4f1b-b0cf-6f8864bafe9b,Terrence Ross,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-01-19T01:30:00Z,299
fb9c6da4-1a2a-41da-9deb-e4eb1a6f0b2d,Kevin Love,Lace 'Em Up,3a0ae6ce-f22e-4d98-b1fe-906f859df983,2020-03-01T01:00:00Z,75
c4bfcef7-bc6c-4f24-a57d-115332160e31,Joe Harris,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-12-01T20:00:00Z,299
51f4281b-a87f-47bc-ba21-eec09f1a7730,Giannis Antetokounmpo,From the Top,a494c64e-9e93-418c-8934-f331ee47a39b,2019-11-17T00:00:00Z,59
0f883540-25fa-4fc9-9ee8-f1354d687b9c,LeBron James,From the Top,a494c64e-9e93-418c-8934-f331ee47a39b,2019-11-26T01:30:00Z,59
4a5c6bf5-76af-4f35-8db8-204c5039443d,Buddy Hield,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-12-14T03:00:00Z,299
769443aa-0e2c-47e7-936f-5acf08db9151,Rudy Gobert,So Fresh,5f85e04f-798f-434c-89d4-2b0a575bd652,2020-08-04T01:00:00Z,250
5d14c326-f624-4dcc-8432-bc395eb24b93,Derrick Rose,From the Top,a494c64e-9e93-418c-8934-f331ee47a39b,2020-01-25T00:00:00Z,59
e049ed0c-da74-44cf-bc0f-5feb61a19d92,Trae Young,Lace 'Em Up,3a0ae6ce-f22e-4d98-b1fe-906f859df983,2020-01-07T00:30:00Z,75
64fb404b-9e7b-4044-9b95-1a0e5028d965,Khris Middleton,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-02-11T01:00:00Z,1000
00198643-acf1-45bf-b39d-8a47a28fd7ce,Shawn Marion,Run It Back,827f9328-03aa-4cb5-97cd-7b5f2c2386fd,2013-11-21T02:30:00Z,275
5ed1fb13-72df-4e72-afe6-09d35f7c5672,Duncan Robinson,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-10-04T23:30:00Z,299
13abe3e9-63f4-40ee-bdfe-40cbe0c72a3b,Julius Randle,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-11-30T00:30:00Z,299
602c7d72-ead9-4c1c-a9fe-dde267f1a0b7,Jakob Poeltl,So Fresh,5f85e04f-798f-434c-89d4-2b0a575bd652,2020-08-01T00:00:00Z,250
750ca511-3ee7-4c7f-bba8-ebaa997fe991,Spencer Dinwiddie,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-11-26T00:00:00Z,299
750ca511-3ee7-4c7f-bba8-ebaa997fe991,Spencer Dinwiddie,For the Win,252e83ac-b3a4-407e-82d2-138beb60b5b9,2019-11-26T00:00:00Z,199
0b068dae-e791-4593-a077-74aa053aea54,Luguentz Dort,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-01-26T01:00:00Z,299
cf256a06-baae-4b24-8b06-f441cb0a1821,OG Anunoby,Denied!,a156f083-e902-49d3-a113-bd61702c336a,2019-10-27T00:00:00Z,250
1711d369-0be4-4196-9f0e-285be762fe46,Devonte' Graham,For the Win,252e83ac-b3a4-407e-82d2-138beb60b5b9,2019-11-17T00:30:00Z,199
a5cb5392-704c-4687-a2d5-c0f3e8e3ec6c,Daniel Theis,Denied!,a156f083-e902-49d3-a113-bd61702c336a,2020-01-17T01:00:00Z,250
d012e87f-7aec-4f5d-969b-2af03890ab4f,Zion Williamson,Rookie Debut,18b2d80e-d38d-4678-9b7f-c2bfb223259e,2020-01-25T01:00:00Z,192
daed1bad-9d00-4a50-9237-09ba526b8f46,Bismack Biyombo,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-01-05T01:30:00Z,299
ea889ef6-0d9f-4c04-bbc6-0d46bdbd8cb5,Brandon Ingram,Throwdowns,2dbc545a-25a5-4208-8e89-bbb6c3e3a364,2019-10-29T00:00:00Z,275
9efe1583-9c4f-4351-aef3-4794e7c3ae29,Torrey Craig,Denied!,a156f083-e902-49d3-a113-bd61702c336a,2019-10-26T01:00:00Z,250
29a35f9e-323e-43a2-a4e6-bccce704de07,Jaylen Brown,Eastern Conference Finals,9c8202c7-698b-4f44-b029-b70ddc49e9dc,2020-09-20T00:30:00Z,999
41a6a797-7fe9-4ed3-b96c-d0b533248670,Collin Sexton,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2019-10-30T23:00:00Z,50
0b2b9e68-d52e-4511-910a-6ea5d37915ac,Karl-Anthony Towns,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2020-02-01T20:30:00Z,50
79f00aeb-c355-4713-a9eb-347d868e77ed,De'Andre Hunter,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-02-21T00:30:00Z,299
98c944a2-44a1-4fea-b26c-bf6f036441a5,Trae Young,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-26T22:00:00Z,4000
4c878013-6ec3-4666-8fce-533881f32d8a,Patty Mills,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-02-02T02:00:00Z,299
8f145480-369e-4337-a283-08f51e0becbb,Jrue Holiday,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-11-01T01:30:00Z,299
7e5ac838-7886-4374-aa6e-6c58736139a0,Jae Crowder,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-10-04T23:30:00Z,299
dd921acd-925e-4310-b5bd-4d9a6954838e,Jarrett Culver,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-01-02T01:00:00Z,299
8b2dc50d-109b-4c4e-b4bf-6923efe7daf6,Tim Duncan,Run It Back,827f9328-03aa-4cb5-97cd-7b5f2c2386fd,2013-12-17T03:30:00Z,275
30ec8719-59d3-4fdf-a4e4-aeb14d46229e,Victor Oladipo,Run It Back,827f9328-03aa-4cb5-97cd-7b5f2c2386fd,2014-01-09T03:00:00Z,275
8d3a2c69-e1fe-4074-86cd-64b3e012f1d4,Tobias Harris,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-02-12T00:00:00Z,299
e6e12295-181d-4d17-84ab-bb87dc7f437a,Nerlens Noel,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-12-09T02:00:00Z,299
0b2b9e68-d52e-4511-910a-6ea5d37915ac,Karl-Anthony Towns,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-02-01T20:30:00Z,2983
82d4e63b-8e2a-4e84-8111-cd1f59a7cf99,Isaac Okoro,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-24T00:00:00Z,4000
ba054aff-1c4a-4d9e-b367-f0d5168b0fb5,Kentavious Caldwell-Pope,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-10-07T01:00:00Z,299
c4763b3a-b5d4-494c-bb2d-11ea892f8eaf,Serge Ibaka,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2019-11-07T00:30:00Z,2986
70b1a644-e90d-484c-90d2-4b529c2dd1e1,Jerami Grant,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-09-25T01:00:00Z,2438
15ecf851-ffa0-42bd-adbc-bacec92adf71,Justin Holiday,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-01-09T00:00:00Z,299
154d896e-7093-466c-89e4-7832e638f751,Jerami Grant,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-03-10T01:00:00Z,299
08dbe88e-791e-46c9-b50e-195422e64cdf,P.J. Washington,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-11-06T00:00:00Z,299
ca0de16f-1e25-401b-8410-bad1e4f5907f,Jalen Smith,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-24T03:30:00Z,4000
ba1502dd-34ae-4712-b84e-5252e46d8ee3,Kendrick Nunn,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-12-14T00:00:00Z,299
eb8c4096-cfaf-463c-93f3-8021d632d906,Kelly Olynyk,The Finals,2ab08547-9f62-4ff4-aff9-1bdc0de8fa3e,2020-10-04T23:30:00Z,750
7e5ac838-7886-4374-aa6e-6c58736139a0,Jae Crowder,The Finals,2ab08547-9f62-4ff4-aff9-1bdc0de8fa3e,2020-10-04T23:30:00Z,750
eb17834f-ea79-49c5-b448-2ae701be0c24,Spencer Dinwiddie,Hometown Showdown: Cali vs. NY,a3a4f935-4d05-4166-b8c4-ce8e52eb3ca3,2019-12-15T23:00:00Z,1000
10357d57-4fab-497b-b220-423b77847b87,Ben Simmons,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-27T00:30:00Z,4000
31024ca7-ae9b-40a8-b118-7718bcd72bb3,Kawhi Leonard,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-23T03:00:00Z,4000
715bac73-3bc7-40d2-905c-783e2bef516d,Josh Okogie,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-02-23T23:00:00Z,299
eb913d1c-534a-43f0-9e11-7cc3e64407e7,Joe Ingles,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-01-09T02:00:00Z,299
5f12f915-3ed8-4f60-8236-c88781431673,Kevin Porter Jr.,Rookie Debut,18b2d80e-d38d-4678-9b7f-c2bfb223259e,2020-02-10T00:30:00Z,250
45e0e8c4-a281-40b1-91fd-c777300a29ed,DeAndre Jordan,Got Game,dd7c595c-5a1b-4f43-8493-db0a2bbcc5aa,2020-01-03T01:30:00Z,1000
4fc9d015-3840-491e-a6f4-843e12a038e7,Larry Nance Jr.,Got Game,dd7c595c-5a1b-4f43-8493-db0a2bbcc5aa,2020-03-05T00:00:00Z,1000
5768a1d6-76e6-4ded-8b14-a1d96345c60b,Zach LaVine,Got Game,dd7c595c-5a1b-4f43-8493-db0a2bbcc5aa,2019-11-28T03:30:00Z,1000
687552d1-fe30-4275-977f-894647fac183,Dirk Nowitzki,Run It Back,827f9328-03aa-4cb5-97cd-7b5f2c2386fd,2014-02-25T00:30:00Z,275
f1690178-bd14-4ce0-82ab-06e8ecfd690b,Jimmy Butler,Cosmic,c561f66b-5bd8-451c-8686-156073c3fb69,2019-12-11T01:00:00Z,49
be4f526a-e0b1-4262-a9c9-2dce82a57f2e,John Collins,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2020-02-13T00:00:00Z,50
a2bb62c4-7501-4b26-b2e2-06544c66ecf6,Andrew Wiggins,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2020-02-13T02:00:00Z,50
4f458aad-8364-42a7-a27f-1b72190407b0,Kira Lewis Jr.,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-30T03:00:00Z,4000
bd35ad7c-3d81-4d3c-91f3-2ddfdf47beb4,Fred VanVleet,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2019-10-28T23:30:00Z,1000
e77e11f0-0308-4779-b0b0-1ee62e4a3304,Mike Conley,Early Adopters,28eddc41-6a11-4ff8-8ec6-15041aa01e80,2019-11-12T03:30:00Z,1325
07aa5576-e210-4ec2-81a0-c7405e65a4de,Kevin Huerter,Early Adopters,28eddc41-6a11-4ff8-8ec6-15041aa01e80,2020-01-09T00:30:00Z,1325
0357fd8e-0d19-41a9-939a-dbd81b2ca11a,Jordan McLaughlin,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-01-25T01:00:00Z,299
609eba0d-3694-41e8-a720-84ecbfff996b,Mo Bamba,Hometown Showdown: Cali vs. NY,a3a4f935-4d05-4166-b8c4-ce8e52eb3ca3,2019-10-30T23:00:00Z,1000
85017984-ca90-4f0a-b7f4-006e6c47a9d6,Kevin Huerter,Hometown Showdown: Cali vs. NY,a3a4f935-4d05-4166-b8c4-ce8e52eb3ca3,2020-01-18T01:30:00Z,1000
42415f4a-ab59-4f4a-81f6-82ffbfb1d622,Joel Embiid,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-27T00:30:00Z,4000
690b3e21-e036-4eb0-ae81-c449e67b8b3d,Donovan Mitchell,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2019-10-26T02:30:00Z,50
de32d3fb-0e6a-447e-b42a-08bbf1607b7d,LeBron James,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2019-11-16T03:30:00Z,32
3b9f82f1-cde1-40ef-8983-b3e93e1e29de,Marcus Smart,Eastern Conference Finals,9c8202c7-698b-4f44-b029-b70ddc49e9dc,2020-09-20T00:30:00Z,999
4aa9fdc8-0f20-4598-bd2d-43886895d940,Goran Dragić ,Eastern Conference Finals,9c8202c7-698b-4f44-b029-b70ddc49e9dc,2020-09-24T00:30:00Z,999
c0fa2c26-fce9-46f0-8b68-c36dc6e762c6,Jamal Murray,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2019-12-28T22:00:00Z,50
b9a572cd-51f8-4a0e-8acf-d58361cb8ead,Shai Gilgeous-Alexander,So Fresh,5f85e04f-798f-434c-89d4-2b0a575bd652,2020-08-01T19:30:00Z,250
ecac4cfb-38ad-4911-8e2d-1018fe603d6e,Victor Oladipo,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2020-01-30T00:00:00Z,50
f7b639eb-486f-4fc2-b67c-8bea8b663431,Ben Simmons,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2019-12-29T01:00:00Z,50
ffe420ae-a89c-4c21-b080-086172c5277d,Rudy Gay,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-01-12T23:00:00Z,299
a53dc13f-3b6a-40f0-816d-5f222b239296,Jaylen Brown,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2019-12-25T17:00:00Z,50
13901146-f010-462e-8261-09962d4ba945,Lonnie Walker,Cosmic,c561f66b-5bd8-451c-8686-156073c3fb69,2019-12-04T01:30:00Z,49
43da501e-a739-4063-a471-18945a03d224,Coby White,Lace 'Em Up,3a0ae6ce-f22e-4d98-b1fe-906f859df983,2019-11-16T23:00:00Z,75
4a5c6bf5-76af-4f35-8db8-204c5039443d,Buddy Hield,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2019-12-14T03:00:00Z,50
63387e74-299e-4bf3-9811-4e94716dc206,Al Horford,Cosmic,c561f66b-5bd8-451c-8686-156073c3fb69,2019-12-03T00:00:00Z,49
ba054aff-1c4a-4d9e-b367-f0d5168b0fb5,Kentavious Caldwell-Pope,Got Game,dd7c595c-5a1b-4f43-8493-db0a2bbcc5aa,2020-10-07T01:00:00Z,1000
19bef6b8-5844-46b4-a374-7089abd98d5f,Anthony Davis,2020 NBA Finals,320cae53-d585-4e74-8a66-404fa3543c19,2020-10-07T01:00:00Z,79
ebd68015-8b97-4493-8a53-7fc6f3b6af3f,Danny Green,2020 NBA Finals,320cae53-d585-4e74-8a66-404fa3543c19,2020-10-03T01:00:00Z,79
a5cb5392-704c-4687-a2d5-c0f3e8e3ec6c,Daniel Theis,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-01-17T01:00:00Z,1927
eb52ac6d-a607-49d9-bc0c-1d0ceb375f2a,Kelly Olynyk,Run It Back,827f9328-03aa-4cb5-97cd-7b5f2c2386fd,2014-03-08T00:30:00Z,275
c32b29d6-48c9-4e0f-afe1-e28f712fa503,Darius Bazley,Lace 'Em Up,3a0ae6ce-f22e-4d98-b1fe-906f859df983,2020-08-24T20:00:00Z,75
9309ada6-0e41-4c12-8fe7-19c07b03a018,Udonis Haslem,Run It Back,827f9328-03aa-4cb5-97cd-7b5f2c2386fd,2014-04-06T17:00:00Z,275
3679c9c5-7276-4ec7-a285-e5c4d2d46041,Markelle Fultz,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-28T00:00:00Z,4000
2e391544-9869-4464-b973-2524c3c5dd32,Paul Pierce,Run It Back,827f9328-03aa-4cb5-97cd-7b5f2c2386fd,2014-05-04T17:00:00Z,275
815bf3d5-300d-4176-bc53-a89681b57811,Tyler Herro,Lace 'Em Up,3a0ae6ce-f22e-4d98-b1fe-906f859df983,2020-10-07T01:00:00Z,43
b70db602-c210-49f4-8685-b396161a89c5,Rajon Rondo,2020 NBA Finals,320cae53-d585-4e74-8a66-404fa3543c19,2020-10-03T01:00:00Z,79
5ed1fb13-72df-4e72-afe6-09d35f7c5672,Duncan Robinson,2020 NBA Finals,320cae53-d585-4e74-8a66-404fa3543c19,2020-10-04T23:30:00Z,79
ba054aff-1c4a-4d9e-b367-f0d5168b0fb5,Kentavious Caldwell-Pope,2020 NBA Finals,320cae53-d585-4e74-8a66-404fa3543c19,2020-10-07T01:00:00Z,33
8dee8dd1-68a7-4036-8e2a-cda9893ea52a,Jarrell Brantley,Rookie Debut,18b2d80e-d38d-4678-9b7f-c2bfb223259e,2020-08-13T22:30:00Z,250
0357fd8e-0d19-41a9-939a-dbd81b2ca11a,Jordan McLaughlin,Rookie Debut,18b2d80e-d38d-4678-9b7f-c2bfb223259e,2020-01-25T01:00:00Z,250
1985ddad-7db4-47c3-b54d-737c1b9440f7,Langston Galloway,Lace 'Em Up,3a0ae6ce-f22e-4d98-b1fe-906f859df983,2020-02-13T00:00:00Z,75
10db33f6-f9dc-4571-86db-c49a6b33a863,Khris Middleton,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2020-01-29T01:00:00Z,50
99bd66dc-3ea3-4333-8fb3-b46c24b688e1,Chris Paul,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2020-01-10T02:30:00Z,25
e48cf01d-0343-48fd-a4ae-c789633cba11,Ja Morant,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2019-12-12T02:00:00Z,25
92f4ecc2-6f75-47bf-9eb7-3d3756b83157,RJ Barrett,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2019-10-24T00:30:00Z,50
a0757a24-f9b4-47e7-90fe-3813f0671c1b,Tyus Jones,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-12-30T01:00:00Z,299
92f4ecc2-6f75-47bf-9eb7-3d3756b83157,RJ Barrett,Rookie Debut,18b2d80e-d38d-4678-9b7f-c2bfb223259e,2019-10-24T00:30:00Z,250
92f4ecc2-6f75-47bf-9eb7-3d3756b83157,RJ Barrett,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-10-24T00:30:00Z,299
bff6373c-7ac5-4406-b826-bc8f27de1365,Jimmy Butler,2020 NBA Finals,320cae53-d585-4e74-8a66-404fa3543c19,2020-10-04T23:30:00Z,79
8d3a2c69-e1fe-4074-86cd-64b3e012f1d4,Tobias Harris,Throwdowns,2dbc545a-25a5-4208-8e89-bbb6c3e3a364,2020-02-12T00:00:00Z,275
8d03262c-f399-4847-8a4c-d31399c4edee,Nikola Vučević,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-01-05T00:00:00Z,299
b9c3353c-1ba6-463e-811f-e98998edbbc9,Dejounte Murray,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-11-08T01:30:00Z,299
bb4aac88-4a10-4159-b0ba-bb5a1e80e61d,Matisse Thybulle,Rookie Debut,18b2d80e-d38d-4678-9b7f-c2bfb223259e,2020-08-07T22:30:00Z,197
fa00b3e9-ef09-4aa0-9c33-f54fb15ab5dc,Lonzo Ball,Got Game,dd7c595c-5a1b-4f43-8493-db0a2bbcc5aa,2019-12-10T01:00:00Z,1000
154d896e-7093-466c-89e4-7832e638f751,Jerami Grant,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-03-10T01:00:00Z,1198
a2bb62c4-7501-4b26-b2e2-06544c66ecf6,Andrew Wiggins,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-02-13T02:00:00Z,299
b2afd92f-bcf5-494f-9b05-b5a50165d106,Kristaps Porziņģis,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2019-12-15T01:30:00Z,2982
ec1ed176-463e-4360-8299-6171d7e258a1,Bol Bol,Lace 'Em Up,3a0ae6ce-f22e-4d98-b1fe-906f859df983,2020-08-11T01:00:00Z,75
79988343-3301-41b2-8870-286ddc1ddad3,Nemanja Bjelica,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-12-10T01:00:00Z,299
9bab6fcc-2a12-4195-b952-90b64592f582,Khris Middleton,Conference Semifinals,feead270-621c-4cde-baac-2f6834e9e594,2020-09-06T19:30:00Z,275
03f80578-485e-48c2-982c-fc201f434791,Markelle Fultz,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-12-21T03:00:00Z,299
5f12f915-3ed8-4f60-8236-c88781431673,Kevin Porter Jr.,Throwdowns,2dbc545a-25a5-4208-8e89-bbb6c3e3a364,2020-02-10T00:30:00Z,275
95959d37-a068-4b96-8850-f2ddfdf45807,Marcus Smart,Conference Semifinals,feead270-621c-4cde-baac-2f6834e9e594,2020-09-12T01:00:00Z,275
5e88f443-c94a-4426-b6a7-a8bde8520712,Giannis Antetokounmpo,MVP Moves,b73fe6f1-ae28-468b-a4b3-4adb68e7d6bc,2019-11-22T01:00:00Z,297
828789c7-77bf-4cfc-bd23-2ea2ca5d1ed2,Giannis Antetokounmpo,MVP Moves,b73fe6f1-ae28-468b-a4b3-4adb68e7d6bc,2020-08-29T19:30:00Z,499
0efe3a9b-767d-4b43-8ef9-8dafc464646c,JaMychal Green,First Round,d2378dc1-1168-410b-893d-e084170a402e,2020-08-30T19:30:00Z,200
63cd0242-28ec-40e6-9ff3-812179b22daf,Derrick Rose,Metallic Gold LE,33a4a3a3-a32c-4925-a4e8-7d24e56b105e,2020-12-27T00:00:00Z,499
ef100f9e-ed36-442d-bd6b-f1fa857decd1,Derrick Rose,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2019-12-10T01:00:00Z,50
69fe35b3-57b3-4a69-8ad7-27bdbfae0d1a,Tyler Herro,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-09-08T22:30:00Z,2252
67319ec3-e326-4529-b452-cc79b1d2bd65,Bam Adebayo,Denied!,a156f083-e902-49d3-a113-bd61702c336a,2019-10-29T23:30:00Z,250
45c2c7f0-c0f1-4ab8-8d5c-b836dfce41a5,Aaron Gordon,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2020-01-16T03:30:00Z,50
46f9e2fc-d787-4905-ab90-a85d69efc9eb,Shabazz Napier,So Fresh,5f85e04f-798f-434c-89d4-2b0a575bd652,2020-08-05T20:00:00Z,250
66bd7c42-7111-434c-abef-5f4d8dbfbc20,Svi Mykhailiuk,Cosmic,c561f66b-5bd8-451c-8686-156073c3fb69,2020-01-16T00:00:00Z,49
95959d37-a068-4b96-8850-f2ddfdf45807,Marcus Smart,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-09-12T01:00:00Z,2200
38958d66-8ed0-4ef7-ada7-e0fcefc5eb8c,Dāvis Bertāns,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-01-23T00:30:00Z,299
07aa5576-e210-4ec2-81a0-c7405e65a4de,Kevin Huerter,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-01-09T00:30:00Z,1253
8106b6dd-ce1a-435a-8b63-78a7d57c8252,Domantas Sabonis,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-27T01:00:00Z,4000
67319ec3-e326-4529-b452-cc79b1d2bd65,Bam Adebayo,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2019-10-29T23:30:00Z,50
8f145480-369e-4337-a283-08f51e0becbb,Jrue Holiday,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2019-11-01T01:30:00Z,50
d5c657ea-8b40-4d8b-9883-013cfed14a79,Nikola Vučević,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-28T00:00:00Z,4000
84b287bb-bec0-4b5a-9cf0-7b38516b4573,Miles Bridges,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-24T00:00:00Z,4000
609eba0d-3694-41e8-a720-84ecbfff996b,Mo Bamba,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-10-30T23:00:00Z,299
2563de53-9c32-42a8-9413-dd0158e9c656,Carmelo Anthony,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-01-08T00:00:00Z,299
f509dc41-b4f7-434c-9635-bcc42f392a35,Kyle Lowry,Metallic Gold LE,33a4a3a3-a32c-4925-a4e8-7d24e56b105e,2020-12-24T00:30:00Z,499
79f00aeb-c355-4713-a9eb-347d868e77ed,De'Andre Hunter,Rookie Debut,18b2d80e-d38d-4678-9b7f-c2bfb223259e,2020-02-21T00:30:00Z,250
dd921acd-925e-4310-b5bd-4d9a6954838e,Jarrett Culver,Rookie Debut,18b2d80e-d38d-4678-9b7f-c2bfb223259e,2020-01-02T01:00:00Z,250
8d03262c-f399-4847-8a4c-d31399c4edee,Nikola Vučević,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-01-05T00:00:00Z,1434
f7b639eb-486f-4fc2-b67c-8bea8b663431,Ben Simmons,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-12-29T01:00:00Z,299
f7e408b6-e70e-4bcf-98d1-faab9f99242d,Montrezl Harrell,Throwdowns,2dbc545a-25a5-4208-8e89-bbb6c3e3a364,2020-02-14T01:00:00Z,275
bae1c7dd-2fa6-487a-b711-3eee3573f3c6,Rudy Gobert,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-01-25T22:00:00Z,1358
602c7d72-ead9-4c1c-a9fe-dde267f1a0b7,Jakob Poeltl,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-08-01T00:00:00Z,299
c8ad129e-a803-4400-9025-2c4209bd2ed4,D'Angelo Russell,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-02-27T00:30:00Z,299
e6e2647d-ee43-442d-95f7-38c6cfd43171,De'Aaron Fox,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-24T02:00:00Z,4000
daed1bad-9d00-4a50-9237-09ba526b8f46,Bismack Biyombo,Cosmic,c561f66b-5bd8-451c-8686-156073c3fb69,2020-01-05T01:30:00Z,49
